MasterSite,SiteName,FriendlySiteName,Genus,Species,SPEC,SurveyDate,Primary,Secondary,SecNumConsec,Captures,Model,Reason
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/29/19,2,1,4,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/31/19,2,3,5,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/10/19,3,1,6,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/11/19,3,2,7,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/12/19,3,3,8,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/13/19,3,4,9,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/14/19,3,5,10,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/24/19,4,1,11,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/25/19,4,2,12,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/7/20,1,1,13,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/8/20,1,2,14,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/9/20,1,3,15,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/10/20,1,4,16,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/24/20,2,2,17,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/6/20,3,2,18,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/26/21,2,1,19,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/28/21,2,3,20,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,4/29/21,2,4,21,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/12/21,3,3,22,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/13/21,3,4,23,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/14/21,3,5,24,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/25/21,4,2,25,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/27/21,4,4,26,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/9/21,5,3,27,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/11/21,5,5,28,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,5/31/22,4,1,29,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/2/22,4,2,30,1,1,
Springfield,Springfield 2,SPR2,Notophthalmus,viridescens,NOVI,6/9/22,5,2,31,1,1,
Springfield,Springfield 3,SPR3,Notophthalmus,viridescens,NOVI,5/15/19,1,1,1,1,1,
Springfield,Springfield 3,SPR3,Notophthalmus,viridescens,NOVI,5/16/19,1,2,2,1,1,
Springfield,Springfield 3,SPR3,Notophthalmus,viridescens,NOVI,5/17/19,1,3,3,1,1,
Springfield,Springfield 3,SPR3,Notophthalmus,viridescens,NOVI,4/21/22,1,3,4,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/10/18,1,1,1,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/11/18,1,2,2,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/12/18,1,3,3,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/13/18,1,4,4,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/14/18,1,5,5,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/5/18,2,1,6,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/6/18,2,2,7,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/7/18,2,3,8,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/8/18,2,4,9,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/23/19,1,1,10,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/24/19,1,2,11,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/25/19,1,3,12,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/26/19,1,4,13,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/27/19,1,5,14,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/4/19,2,1,15,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/5/19,2,2,16,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/6/19,2,3,17,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/7/19,2,4,18,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,9/8/19,2,5,19,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/21/20,1,1,20,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/22/20,1,2,21,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/23/20,1,3,22,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/24/20,1,4,23,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/25/20,1,5,24,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/18/20,2,1,25,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/19/20,2,2,26,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/20/20,2,3,27,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/21/20,2,4,28,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/22/20,2,5,29,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/20/21,,,30,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/21/21,,,31,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/22/21,,,32,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,7/23/21,,,33,0,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/24/22,1,1,34,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/25/22,1,2,35,1,1,
SummitMeadow,Y-029,Y-029,Rana,sierrae,RASI,8/26/22,1,3,36,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/10/18,1,1,1,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/11/18,1,2,2,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/12/18,1,3,3,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/13/18,1,4,4,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/14/18,1,5,5,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/5/18,2,1,6,0,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/6/18,2,2,7,0,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/7/18,2,3,8,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/8/18,2,4,9,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/23/19,1,1,10,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/24/19,1,2,11,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/25/19,1,3,12,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/26/19,1,4,13,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/27/19,1,5,14,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/4/19,2,1,15,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/6/19,2,3,16,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/7/19,2,4,17,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,9/8/19,2,5,18,0,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/21/20,1,1,19,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/22/20,1,2,20,1,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,7/20/21,,,21,0,1,
SummitMeadow,Y-1526,Y-1526,Rana,sierrae,RASI,8/24/22,,,22,0,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/10/18,1,1,1,0,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/11/18,1,2,2,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/12/18,1,3,3,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/13/18,1,4,4,0,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/14/18,1,5,5,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/5/18,2,1,6,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/6/18,2,2,7,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/7/18,2,3,8,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/8/18,2,4,9,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/23/19,1,1,10,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/24/19,1,2,11,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/25/19,1,3,12,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/26/19,1,4,13,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/27/19,1,5,14,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/4/19,2,1,15,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/5/19,2,2,16,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/6/19,2,3,17,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/7/19,2,4,18,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,9/8/19,2,5,19,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/21/20,1,1,20,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/22/20,1,2,21,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/23/20,1,3,22,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/24/20,1,4,23,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/25/20,1,5,24,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/18/20,2,1,25,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/19/20,2,2,26,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/20/20,2,3,27,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/21/20,2,4,28,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/22/20,2,5,29,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/20/21,1,1,30,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/21/21,1,2,31,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/22/21,1,3,32,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,7/23/21,1,4,33,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/24/22,1,1,34,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/25/22,1,2,35,1,1,
SummitMeadow,Y-1526A,Y-1526A,Rana,sierrae,RASI,8/26/22,1,3,36,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/10/18,1,1,1,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/11/18,1,2,2,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/12/18,1,3,3,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/13/18,1,4,4,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/14/18,1,5,5,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/5/18,2,1,6,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/6/18,2,2,7,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/7/18,2,3,8,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/8/18,2,4,9,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/23/19,1,1,10,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/24/19,1,2,11,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/25/19,1,3,12,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/26/19,1,4,13,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/27/19,1,5,14,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/5/19,2,2,15,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/6/19,2,3,16,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/7/19,2,4,17,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,9/8/19,2,5,18,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/21/20,1,1,19,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/22/20,1,2,20,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/23/20,1,3,21,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/24/20,1,4,22,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/25/20,1,5,23,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/18/20,2,1,24,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/19/20,2,2,25,0,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/20/20,2,3,26,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/21/20,2,4,27,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/22/20,2,5,28,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/20/21,1,1,29,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/21/21,1,2,30,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/22/21,1,3,31,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,7/23/21,1,4,32,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/24/22,1,1,33,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/25/22,1,2,34,1,1,
SummitMeadow,Y-1687,Y-1687,Rana,sierrae,RASI,8/26/22,1,3,35,1,1,
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/8/18,1,1,1,1,0,Site Abandoned
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/12/18,1,2,2,1,0,Site Abandoned
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/15/18,1,3,3,1,0,Site Abandoned
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/1/19,3,1,4,1,0,Site Abandoned
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/6/19,3,2,5,1,0,Site Abandoned
TenMileCreek,Ten Mile Creek,NBEY-37,Necturus,beyeri,NEBE,3/11/19,3,3,6,1,0,Site Abandoned
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,5/24/18,1,1,1,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/3/19,2,1,2,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/5/19,2,2,3,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,7/31/19,3,1,4,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,8/1/19,3,2,5,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/1/20,4,1,6,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/2/20,4,2,7,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/3/20,4,3,8,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/4/20,4,4,9,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/5/20,4,5,10,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/1/21,5,1,11,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/2/21,5,2,12,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/3/21,5,3,13,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/4/21,5,4,14,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,5/31/22,1,1,15,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/1/22,1,2,16,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/2/22,1,3,17,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-1,Anaxyrus,boreas,ANBO,6/3/22,1,4,18,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,5/24/18,1,1,1,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,5/25/18,1,2,2,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,5/26/18,1,3,3,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/4/19,2,1,4,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/5/19,2,2,5,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,7/31/19,3,1,6,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,8/1/19,3,2,7,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/1/20,4,1,8,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/2/20,4,2,9,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/3/20,4,3,10,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/4/20,4,4,11,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/5/20,4,5,12,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,8/18/20,5,1,13,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/1/21,6,1,14,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/2/21,6,2,15,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/3/21,6,3,16,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/4/21,6,4,17,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,5/31/22,1,1,18,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/1/22,1,2,19,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/2/22,1,3,20,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-2,Anaxyrus,boreas,ANBO,6/3/22,1,4,21,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,5/24/18,1,1,1,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/3/19,2,1,2,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/5/19,2,2,3,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/10/19,2,3,4,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/11/19,2,4,5,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/1/20,3,1,6,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/2/20,3,2,7,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/3/20,3,3,8,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/4/20,3,4,9,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/1/21,4,1,10,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/2/21,4,2,11,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/3/21,4,3,12,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/4/21,4,4,13,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,5/31/22,1,1,14,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/1/22,1,2,15,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-3,Anaxyrus,boreas,ANBO,6/3/22,1,4,16,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,5/25/18,1,1,1,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/4/19,2,1,2,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/5/19,2,2,3,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,7/31/19,3,1,4,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,8/1/19,3,2,5,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/2/20,4,1,6,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/3/20,4,2,7,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/4/20,4,3,8,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/5/20,4,4,9,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,8/18/20,5,1,10,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/2/21,6,1,11,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/3/21,6,2,12,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/4/21,6,3,13,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/1/22,1,2,14,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/2/22,1,3,15,1,1,
TwoMedicine,Two Medicine in Glacier National Park,TM-47-5,Anaxyrus,boreas,ANBO,6/3/22,1,4,16,1,1,
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,5/22/18,1,1,1,1,0,Site Abandoned
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,5/23/18,1,2,2,1,0,Site Abandoned
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,5/24/18,1,3,3,1,0,Site Abandoned
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,9/25/18,2,1,4,1,0,Site Abandoned
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,9/26/18,2,2,5,1,0,Site Abandoned
Whitewater,Whitewater Ponds,WWP,Rana,draytonii,RADR,9/27/18,2,3,6,1,0,Site Abandoned
Whitewater,Whitewater Uplands,WWU,Anaxyrus,boreas,ANBO,5/22/18,1,1,1,1,0,Site Abandoned
Whitewater,Whitewater Uplands,WWU,Anaxyrus,boreas,ANBO,5/24/18,1,3,2,1,0,Site Abandoned
Whitewater,Whitewater Uplands,WWU,Anaxyrus,boreas,ANBO,9/25/18,2,1,3,1,0,Site Abandoned
Whitewater,Whitewater Uplands,WWU,Anaxyrus,boreas,ANBO,9/26/18,2,2,4,1,0,Site Abandoned
Whitewater,Whitewater Uplands,WWU,Anaxyrus,boreas,ANBO,9/27/18,2,3,5,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/8/18,1,1,1,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/12/18,1,2,2,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,3/15/18,1,3,3,1,0,Site Abandoned
SpringCreek,Spring Creek,NMAC-80,Necturus,maculosus,NEMA,5/3/18,2,1,4,1,0,Site Abandoned
